X,Y,OBJECTID,ATF_CODE,FACILITY,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,CITY,STATUS,CONTAINE_2,proportionToHere
1759360.701,5880721.389,3181,12457,Spring Blossom Nurseries,73 Sommerville Rd,RD1 Waiuku Z2,73 Sommerville Rd,RD1 Waiuku,Auckland,current 2009/10,2,0.0002880453303660614
1797768.058,5818524.343,3183,12461,Snowdon Limited,27 Sunshine Ave,Hamilton,PO Box 10452,,Hamilton,current 2009/10,12,1.1915410638098297e-06
1751323.071,5931877.625,3186,12469,DNT Toys & Gifts,9 John Glenn Avenue,Albany Z3,PO Bx 303 268,North Harbour,Auckland,current 2009/10,5,0.0002880453303660614
1619496.685,5428326.488,3187,12495,Lift n Shift,"12 Quarantine Road,",Stoke,"PO Box 2154, Stoke",Nelson,Nelson,current 2009/10,2,4.6531385176110034e-05
1723600,6003694,3189,12517,Maxilam NZ Ltd,"Railway Settlement, SH 12",Maungaturoto,PO Box 57,Maungaturoto,Whangarei,current 2009/10,31,1.1915410638098297e-06
1765121.671,5915894.177,3191,12524,Hutchwilco Ltd,"Unit 1,  3 Tainui Rd",Mt Wellington Zone 2,PO Box 18064,Glen Innes - 1743,Auckland,current 2009/10,3,0.0002880453303660614
1762816.189,5915428.945,3192,12525,Freightrite NZ Ltd,151c Marua Road,Ellerslie Z 2,PO Box 12 829,Penrose,Auckland International Airport,current 2009/10,235,0.0002880453303660614
1754216.238,5444169.738,3193,12529,Conroy Removals - WLG,"1 Herriot Drive, Todd Park,","Porirua,","P O Box 50595,",Porirua.,Wellington,current 2009/10,32,0.00030305714073883467
1722324.546,6051454.131,3194,12533,TE Trampolines NZ Ltd,220 Ngunguru Rd,"Glenbervie, Whangarei",RD 3,Whangarei,Whangarei,current 2009/10,1,6.485210477506624e-07
1575119.519,5176327.498,3198,12561,Kiwi Disposals,21 Dalziel Place,Woolston,PO Box 22 454,,Christchurch,current 2009/10,4,0.0007527505398938392
1815638.327,5802807.419,3200,12573,Davies Wholesales,28 Matos Segedin Drive,Cambridge,PO Box 896,Cambridge 3450,Cambridge,current 2009/10,3,0.0005211217170594276
1571090.432,5178732.792,3202,12580,Tyre Max  - CHC,48 Kingsley Street,Sydenham,PO Box 7295,,Christchurch,current 2009/10,44,0.0007527505398938392
1767805.361,5909237.258,3204,12588,Springtime Ltd,Unit 11 40 Andromeda Rd,East Tamaki z1,PO Box 280 019,"Flat Bush, Manukau 2160",Auckland,current 2009/10,1,1.1915410638098297e-06
1766176.108,5903392.993,3207,12593,"Ports of Auckland, Wiri, Inland Port",131 Wiri Station Road,Wiri Z1,PO Box 897,Auckland,Auckland,current 2009/10,9,1.1915410638098297e-06
1764940.163,5916258.422,3208,12598,Pacific Carwash Systems (2008) Ltd,7 Thomas Peacock Place,Panmure Z2,PO Box 25 895,"St Heliers, Auckland 1740",Auckland,current 2009/10,8,0.0002880453303660614
1700821.931,5678304.024,3212,12611,Liquid Applications (2005 ) Ltd,111 DeHavilland Dr,Bell Block,PO Box 7056,,New Plymouth,current 2009/10,1,1.568065816949363e-06
1753478,5443365,3213,12612,Storage Solutions (2002) Ltd,1 Broken Hill Road,Porirua,P O Box 13 279,Johnsonville,Porirua,current 2009/10,4,1.1915410638098297e-06
1760414.228,5911960.647,3214,12613,Carparts Express Ltd,115 Captain Springs Road,Onehunga zone 1,PO Box 131018,Onehunga,Auckland,current 2009/10,1,0.0002880453303660614
1755351.209,5944100.216,3216,12616,Self Storage World Ltd,9 David Sidwell Place,Whangaparaoa z3,PO Box 59,Orewa,Auckland,current 2009/10,9,1.1915410638098297e-06
1761730.257,5914713.09,3217,12622,CC Interiors,199 Main Rd,Ellerslie Z2,Box 74 188,Market Road,Auckland,current 2009/10,43,0.0002880453303660614
1759863.436,5437536.42,3219,12628,Willory Agencies Limited,"18 Matui Place, Elsdon",Porirua,PO Box 71079,"Rosebank,Avondale, Auckland",Wellington,current 2009/10,6,0.00030305714073883467
1575863.716,5179292.548,3220,12633,PPS- Frank (NZ) Ltd,17 Wickham Street,Bromley,PO Box 15105,"Aranui, Christchurch 8643",Christchurch,current 2009/10,9,0.0007527505398938392
1762816.189,5915428.945,3221,12637,Neill Cropper & Co Ltd,151c Marua Road,Ellerslie Z2,PO Box 9987,Newmarket,Auckland,current 2009/10,377,0.0002880453303660614
1759502.576,5911761.761,3222,12641,Pine Forest Ltd,123A Neilson St,Onehunga Z1,48 Meadway,Pakuranga,Auckland,current 2009/10,31,0.0002880453303660614
1768975.343,5912754.339,3225,12657,Leespac Co Ltd,8 Canon Place,Pakuranga Z2,PO Box 14 094,Panmure,Auckland,current 2009/10,53,0.0002880453303660614
1750624.825,5913234.125,3226,12661,Storage Out West Ltd,52-54 Portage Road,New Lynn  Z2,PO Box 20 002,Glen Eden,Auckland,current 2009/10,8,0.0002880453303660614
1769228.051,5909260.478,3227,12665,Vidak Davies Ltd,66 Lady Ruby Drive,East Tamaki Zone 2,PO Box 58 820,Greenmount,Auckland,current 2009/10,4,0.0002880453303660614
1575990.006,5179515.926,3228,12667,Gran-Marbello International Ltd,9 Francella Street,Bromley,PO Box 24243,,Christchurch,current 2009/10,9,0.0007527505398938392
1574693,5177099,3229,12671,Independent fisheries TA: Jubilee Cool S,Jubilee Street,Woolston,PO Box 19554,Woolston,Christchurch,current 2009/10,50,0.0007527505398938392
1751599.572,5931141.961,3230,12679,Spa-Quip Ltd,2 Rothwell Ave,Albany Z3,PO Box 302114,North Harbour Mail Centre,Auckland,current 2009/10,2,0.0002880453303660614
1933677,5609106,3232,12699,Liqueo Bulk Storage Limited,Johnson Way Road (end of),Whakatu Industrial Park,P O Box 12018,"Ahuriri, Hawkes Bay",Napier,current 2009/10,105,0.0003068596125941006
1573765.742,5176940.939,3234,12704,Smiths City,8 Kennedy Place,"Opawa, Christchurch.",PO Box 2343,Christchurch.,Christchurch,current 2009/10,464,0.0007527505398938392
1765238.685,5916404.567,3235,12706,Abe's Real Bagels Ltd,30 Hannigan Drive,Mt Wellington Z2,PO Box 11-014,Ellerslie,Auckland,current 2009/10,4,0.0002880453303660614
1764509.094,5912893.198,3236,12716,Waysoft Ltd,64-66 Carbine Rd,Mt Wellington Z1,PO Box 14244,Penrose,Auckland,current 2009/10,163,0.0002880453303660614
1768514.262,5911453.794,3237,12719,TMK Packers,2/20 Trugood Drive,East Tamaki - Z2,PO Box 258 031,Greenmount,Auckland,current 2009/10,11,0.0002880453303660614
1561139.937,5177679.649,3238,12721,Viterra NZ Ltd,652 Halswell Junc. Road,Hornby,PO Box 733,Bishopdale,Christchurch,current 2009/10,172,1.7572828390663113e-07
1562579.619,5179570.493,3239,12723,Robert Malcolm Ltd - CHC,59 Halwyn Drive,Hornby,PO Box 914,Christchurch Mail Centre,Christchurch,current 2009/10,61,1.7572828390663113e-07
1762353.664,5912947.989,3240,12736,LW Bonney & Sons Ltd - 882 Gt Sth Road,882 Great South Road,Penrose Z1,PO Box 63-015,Papatoetoe,Auckland,current 2009/10,708,0.0002880453303660614
1623155.684,5432295.367,3242,12744,TNL Distribution - NSN,"7 Low St, Port Nelson,","50 Graham St, Port Nelson",P.O. Box 916,,Nelson,current 2009/10,1050,4.6531385176110034e-05
1754344.933,5919804.676,3243,12745,Storage King - Grey Lynn,300 Richmond Rd,Grey Lynn Z2,300 Richmond Rd,Grey Lynn,Auckland,current 2009/10,1,0.0002880453303660614
1560851.771,5177936.487,3244,12747,Metro Glass Tech Chch,700 Halswell Jnctn RD,Hornby,PO Box 8179,,Christchurch,current 2009/10,496,1.7572828390663113e-07
1826289,5885683,3245,12752,Toyota NZ Ltd - Thames Vehicle Ops,Jellicoe Cresent,Thames,Private Bag 1002,Thames,Thames,current 2009/10,30,1.1915410638098297e-06
1775645.799,5881878.334,3246,12756,Under Glass Bombay,187 Mill Road,Bombay Z3,PO Box 207,Drury,Auckland,current 2009/10,8,1.1915410638098297e-06
1768868.821,5907711.275,3247,12760,RX Manufacturer (NZ) Ltd,Unit 11/2 Progressive Way,East Tamaki Z1,PO Box 58 029,Greenmount,Auckland,current 2009/10,6,1.1915410638098297e-06
1759636.216,5905524.845,3248,12762,Linfox Logistics - AKL,1 Verisimo Drive,"Mangere, Auckland - Zone 1",PO Box 201-166,Auckland Airport,Auckland,current 2009/10,7508,0.0002880453303660614
1755655.309,5919663.988,3249,12764,La Madu,4 Brown St Z2,Ponsonby,26 Arilei St,Grey Lynn,Auckland,current 2009/10,3,0.0002880453303660614
1743885.039,5914446.827,3250,12770,Golden West Orchard,15 Holden Road,Henderson  -Zone 2,15 Holden Road,Henderson,Auckland,current 2009/10,4,1.1915410638098297e-06
1764208.977,5910059.359,3253,12780,Hills Floorings,32 Atkinson Ave,Otahuhu Z1,PO Box 22156,,Auckland,current 2009/10,5,0.0002880453303660614
1823311.49,5533958.237,3254,12784,Ezibuy  DC,31 El Prado Drive,Palmerston North,31 El Prado Drive,,Palmerston North,current 2009/10,412,0.00030305714073883467
1522625,5177161,3255,12785,Gough Agritech Ltd,"Aboyne, Coal Track Road","Greendale, RD1","Aboyne, Coal Track Road","Greendale, RD1",Christchurch,current 2009/10,10,1.1915410638098297e-06
1761804.735,5912503.783,3256,12791,Foot Engineering Ltd,368 Church St,Penrose Z1,PO Box 12678,Penrose,Auckland,current 2009/10,1,0.0002880453303660614
1757483.456,5926438.964,3257,12796,Windsurfing South Pacific Ltd,77 Barrys Point Road,Takapuna  z2,PO Box 100-255,North Shore Mail Centre,Auckland,current 2009/10,1,0.0002880453303660614
1760060.789,5432850.349,3258,12801,Macaulay Metals Limited,45 Seaview Road,Seaview,P O Box 38302,Wellington MSC,Wellington,current 2009/10,2,0.00030305714073883467
1933764.837,5602618.306,3259,12802,Oderings Nurseries Ltd H/Bay,57 Brookvale Road,Havelock North,57 Brookvale Road,Havelock North 4130,Havelock North,current 2009/10,2,0.0003068596125941006
1790861.604,5500450.444,3260,12818,Feco Aluminium,130 Hokio Beach Road,Levin,PO Box 1136,Levin,Levin,current 2009/10,2,1.1915410638098297e-06
1767867.064,5909819.399,3261,12820,Aztec Packaging Ltd,23 Ross Reid Pl,East Tamaki - Z2,PO Box 58555,Greenmount,Auckland,current 2009/10,9,1.1915410638098297e-06
1763166.229,5910477.576,3262,12821,Airplex Industries Ltd,132 Portage Rd,Otahuhu Z1,PO Box 11 286,Ellerslie,Auckland,current 2009/10,7,1.1915410638098297e-06
1756128.674,5913245.477,3263,12822,Yogijis NZ Ltd,22 Carr Rd,Mt Roskill Z1,PO Box 27163,Mt Roskill,Auckland,current 2009/10,8,0.0002880453303660614
1767970.845,5909117.961,3264,12827,R&A Bargain Shop,24A Adromeda Cres,East Tamaki Z1,16 Kepoch Court,Howick,Auckland,current 2009/10,1,0.0002880453303660614
1876593.409,5818942.252,3265,12841,The Pacific Collections Clothing Company,68B Glenlyon Ave,Greerton,68B Glenlyon Ave,Greerton,Tauranga,current 2009/10,10,1.1915410638098297e-06
1758619.253,5905440.279,3266,12844,BASF NZ Ltd - Airpark Dr,3 Airpark Drive,Airport Oaks Z1,PO Box 407,Shortland Street,Auckland,current 2009/10,7,0.0002880453303660614
1753839.477,5445015.609,3267,12847,G&M Ballentyne Ltd,7 Mohuia Crescent,Porirua,7 Mohuia Crescent,Porirua,Porirua,current 2009/10,3,0.00030305714073883467
1754222,5444169,3268,12848,AF Logistics - Central Park,Central Park (Todd Park),Heriot Drive,PO Box 51 303,Tawa,Wellington,current 2009/10,167,1.1915410638098297e-06
1768092.011,5910006.842,3269,12850,Agmax Ltd,47 Allens Rd,East Tamaki z1,PO Box 259 310,Greenmount,Auckland,current 2009/10,13,0.0002880453303660614
1773100.841,5891977.532,3271,12857,Playground People Ltd,39 Firth Street,"Drury, Auckland Z2",PO Box 125,Drury,Auckland,current 2009/10,3,1.1915410638098297e-06
1754924.098,5929052.629,3272,12862,K&C Trading co Ltd,65 View Road,Glenfield Z3,75 View Road,Glenfield,Auckland,current 2009/10,5,0.0002880453303660614
1564718.372,5178924.745,3273,12864,Avenue Coolstores Ltd,32 McAlpine Street,Sockburn 8042,PO Box 33267,Barrington 8244,Christchurch,current 2009/10,9,1.7572828390663113e-07
1849853.597,5856819.752,3277,12873,Farmmeats 2000 Ltd,10 Dean Crescent,Waihi,PO Box 143,Waihi,Waihi,current 2009/10,3,1.1915410638098297e-06
1753761.453,5914520.925,3278,12874,Marvel Distributors,5a 157 Stoddard Rd,Mt Roskill -Zone 2,PO Box 68234,Newton,Auckland,current 2009/10,3,0.0002880453303660614
1668224,5405163,3279,12875,Tasman Crop Protection Ltd.,Unit 11 Tyrone Park,S.H.6 Blenheim,PO Box 3121,Blenheim,Blenheim,current 2009/10,2,4.6531385176110034e-05
1804328.655,5791352.078,3281,12881,Couplands Transport (1929) Ltd,580 Ohaupo Road,Te Awamutu Z2,PO Box 309,Te Awamutu,Te Awamutu,current 2009/10,76,0.0005211217170594276
1875944.424,5818875.714,3282,12884,Ibex International,76 Maleme St,Greerton,P.O.Box 9077,Greerton,Tauranga,current 2009/10,89,0.0005211217170594276
1881777.258,5827400.397,3283,12887,Davidson Plastics Tauranga Ltd,39 Portside Drive,Mount Maunganui,P.O. Box 14260,Tauranga,Mount Maunganui,current 2009/10,27,0.0005211217170594276
1683681.735,6103163.279,3284,12889,Bay Glass Kerikeri,6 Klinac Lane,"Waipapa, Kerikeri",P O Box 235,Kerikeri,Kerikeri,current 2009/10,2,1.1915410638098297e-06
1760409.406,5911999.257,3285,12895,Hopewell Food Supplies,119c Captain Springs Rd,Onehunga Z1,PO Box 112-303,Penrose,Auckland,current 2009/10,3,1.1915410638098297e-06
1767243.902,5905106.373,3287,12900,Sunz Ltd,"Unit D, 605 Great South Road","Manukau, Auckland,Z1",PO Box 75 685,Manurewa,Auckland,current 2009/10,3,0.0002880453303660614
1564284.404,5178471.095,3288,12913,Glengarry Hancocks (ChCh),26 Pilkington Way,"Sockburn, Christchurch",26 Pilkington Way,Sockburn,Christchurch,current 2009/10,5,1.7572828390663113e-07
1764694.762,5912018.008,3290,12916,Arneg NZ Ltd (Hotunui),6 Hotunui Rd,Mt Wellington Z1,PO Box 13 804,Onehunga,Auckland,current 2009/10,55,0.0002880453303660614
1820164.568,5531154.606,3291,12918,Maskill Contracting Ltd,138 Benmore Ave,Palmerston North,P O Box 5258,Palmerston North,Palmerston North,current 2009/10,5,0.00030305714073883467
1575651.951,5179591.356,3292,12923,Waimak Transport 12923,106 Francella Street,Bromley,PO Box 19888,,Christchurch,current 2009/10,525,0.0007527505398938392
1753251.599,5932962.922,3293,12926,Burnsco Marine,17 Tawa Drive,"Albany, z 3",PO BOX 305055 TRITEN PLAZA,NORTHSHORE CITY 0757,Auckland,current 2009/10,16,0.0002880453303660614
1564973.162,5178484.287,3294,12935,Trends Kitchens,34a Parkhouse Road,Sockburn,PO Box 8894,Riccarton,Christchurch,current 2009/10,6,1.7572828390663113e-07
1757095.985,5435038.845,3297,12943,Wickliffe Ltd,5 Riddlers Cres,Petone,5 Riddlers Cres,Petone,Wellington,current 2009/10,7,1.1915410638098297e-06
1762640.407,5908639.599,3299,12949,Furniture City - Lucky Dragon,113 Saville Dr,Mangere Z1,PO Box 22338,Otahuhu,Auckland,current 2009/10,200,0.0002880453303660614
1575351.711,5181685.854,3300,12950,Action Plastics Ltd,94 Shortland Street,Wainoni,PO Box 19 558,Woolston,Christchurch,current 2009/10,5,0.0007527505398938392
1689665,5676125,3301,12956,Port Taranaki Decontamination,Port Taranaki Ltd,Blyde Wharf,PO Box 348,New Plymouth,New Plymouth,current 2009/10,44,1.568065816949363e-06
1689642,5676240,3302,12957,Port Taranaki,"Blyde, Motorua & Breakwater Wharves",Port of Taranaki,PO Box 348,New Plymouth,New Plymouth,current 2009/10,72,1.568065816949363e-06
1885837,5769114,3303,12963,Red Stag Timber,Waipa State Mill Road,Rotorua,PO BOX 1748,Rotorua,Rotorua,current 2009/10,22,1.1915410638098297e-06
1755053.408,5929834.102,3305,12970,Samarang Furniture,"Unit T, 18 Link Drive",Glenfield  Z 3,PO Box 109270,Newmarket,Auckland,current 2009/10,11,0.0002880453303660614
1751323.071,5931877.625,3306,12972,Sax International Pty Ltd,9b John Glenn Ave,Albany Z3,PO Box 302 752,North Harbour,Auckland,current 2009/10,14,0.0002880453303660614
2037148.111,5708747.251,3307,12974,Allen Trading Co (Rail Station),293 Palmerston Road,City,PO Box 30,,Gisborne,current 2009/10,7,1.1915410638098297e-06
1758062.385,5905989.089,3308,12978,Electronics Boutique,Unit 4/ 117  Montgomerie Rd,Airport Oaks Z1,PO Box 201079,Auckland international Airport,Auckland,current 2009/10,11,1.1915410638098297e-06
1765076.979,5902495.43,3309,12985,Stevens Bros Ltd,13 Ha Crescent,Wiri Z1,PO Box 76-795,Manukau City,Auckland,current 2009/10,166,0.0002880453303660614
1933532.445,5620073.184,3310,12987,NZL Transport - NPE,22 Wakefield Street,Onekawa,P O Box 12150,Ahuriri,Napier,current 2009/10,28,0.0003068596125941006
1765025.733,5902454.737,3311,12991,Storage Dynamics Ltd (Ha Cres.),12 Ha Crescent,Wiri Z1,PO Box 97 434,South Auckland Mail Centre,Auckland,current 2009/10,718,1.1915410638098297e-06
1771255.592,5908476.946,3312,12993,Ever Easy Co.,20 Gracechurch Drive,"Flat Bush, Auckland Z2",20 Gracechurch Drive,Flat Bush,Auckland,current 2009/10,1,0.0002880453303660614
1460617,5087132,3315,13016,DB South Island Brewery (Mainland),Sheffield Street,Washdyke,PO Box 841,Timaru,Timaru,current 2009/10,106,1.8889649427210205e-05
1567625.575,5203864.686,3316,13017,QF & RC Bruce Partnership,2a South Belt,Rangiora,PO Box 270,Rangiora,Christchurch,current 2009/10,74,1.1915410638098297e-06
1761429.978,5912182.194,3317,13025,Design Print Logistics,"Building C3 ""The Gate"" 373 Neilson St",Onehunga Z1,PO Box 9671,Newmarket,Auckland,current 2009/10,5,0.0002880453303660614
1756799.763,5919367.393,3319,13033,XIA.,17-19 Mecury Lane,Newton Z2,7A Oranga Ave,Onehunga,Auckland,current 2009/10,2,0.0002880453303660614
1461173,5082034,3320,13034,Toll Tranzlink - TIU,"Heaton & Hayes Street (cnr),",Timaru.,"P O Box 111,",Timaru.,Timaru,current 2009/10,48,1.8889649427210205e-05
1756393,5918201,3321,13035,Republic Home - Eden Terrace,Unit A 14 Haultain St,Eden Tce Z2,PO Box 47253,Ponsonby,Auckland,current 2009/10,14,0.0002880453303660614
1761309.514,5912409.804,3322,13041,Action Car Care,"Unit 3, 359 Church Street",Onehunga Z1,"Unit 3, 359 Church Street",Onehunga,Auckland,current 2009/10,8,0.0002880453303660614
1575324.374,5179062.834,3325,13055,Higher Ground Distribution,1-3 Expo Place,Bromley,PO Box 2759,,Christchurch,current 2009/10,7,0.0007527505398938392
1751239.62,5914199.119,3326,13057,Pride Mobility Products NZ,38 Lansford Cresent,Avondale  -Zone 2,38 Lansford Cresent,Avondale,Auckland International Airport,current 2009/10,31,1.1915410638098297e-06
1758319.261,5906793.3,3331,13072,Lynnmac Meats Limited,80 Ascot Rd,Mangere,PO Box 23-285,Papatoetoe,Auckland,current 2009/10,44,0.0002880453303660614
1754532.006,5917287.965,3332,13073,Showerwell Home Products.,15 Gordon Rd,St Lukes Z2,PO Box 41200,St Lukes,Auckland,current 2009/10,37,0.0002880453303660614
1719745.732,6001698.919,3335,13091,Access Joinery Supplies,1018 SH 12 Maungaturoto,Northland,PO Box 45 Maungaturoto,,Whangarei,current 2009/10,18,1.1915410638098297e-06
1768574.48,5911015.39,3336,13093,Easy Logistics,10 Transport Place,East Tamaki - Z2,PO Box 58747,Greenmount,Auckland,current 2009/10,934,0.0002880453303660614
1746970,5943299,3337,13094,Warwick Edwards,1487 State Highway 17,Albany Z3,PO Box 35-445,Browns Bay,Auckland,current 2009/10,10,0.0002880453303660614
1754437.254,5929633.102,3338,13096,Eurotred,2/75 Ellice Road,Glenfield Z3,PO Box 102103,"North Shore, Auckland",Auckland,current 2009/10,12,0.0002880453303660614
1569713.435,5193669.86,3339,13098,Marvelox (New Zealand) Ltd,27 Heywards Road,"Clarkeville,Christchurch",27 Heywards Road,"Clarkeville, RD2, Kaiapoi",Christchurch,current 2009/10,5,1.1915410638098297e-06
1769928.341,5899727.599,3340,13100,Metalman Recyclers (Takanini),1 Rangi Road,Takanini  Z2,2 Ormiston Road,East Tamaki,Auckland,current 2009/10,10,0.0002880453303660614
1564625.558,5184947.365,3341,13115,RPB Respiratory,10 Holt Place,Harewood,PO Box 14 172,Christchurch,Christchurch,current 2009/10,20,1.7572828390663113e-07
1769270.341,5908096.058,3343,13119,Country Theme,2 Bishop Croke Place,East Tamaki Z2,PO Box 99-240,Newmarket,Auckland,current 2009/10,5,0.0002880453303660614
1571881.875,5179910.389,3344,13123,Southern Approach,372 Cashel Street,Christchurch,PO Box 7113,Christchurch,Christchurch,current 2009/10,18,0.0007527505398938392
1570439.953,5178852.28,3345,13126,Lahmajou Company Ltd,26 Sandyford Street,Christchurch,PO Box 7222,Christchurch,Christchurch,current 2009/10,2,1.7572828390663113e-07
1462416.149,5099265.823,3346,13132,Daito Autoparts Ltd,23  Fraser Street,Temuka,"PO Box 91, Temuka",,Temuka,current 2009/10,3,1.1915410638098297e-06
1761429.978,5912182.194,3347,13134,Mico Plumbing and Pipelines,D3-2 Unit F 373 Nielson St,Onehuhga Z1,PO Box 13-456,Onehunga,Auckland,current 2009/10,111,0.0002880453303660614
1759836.584,5911923.983,3348,13136,Tile Warehouse - Alfred St,30c Building E Alfred St,Onehunga z1,PO Box 12585,Penrose,Auckland,current 2009/10,253,0.0002880453303660614
1575034.518,5176392.595,3349,13145,Gabbett Machinery Ltd 13145,5 Dalziel Place,"Woolston, Christchurch",5 Dalziel Place,Woolston,Christchurch,current 2009/10,3,0.0007527505398938392
